collection_id,question_id,answer,total_balance,AGIX
673,100,4,1751400000000,"17,514.00000000"
673,102,6,1751400000000,"17,514.00000000"
673,103,9,1751400000000,"17,514.00000000"
673,104,skip,1751400000000,"17,514.00000000"
673,105,skip,1751400000000,"17,514.00000000"
673,106,skip,1751400000000,"17,514.00000000"
673,107,skip,1751400000000,"17,514.00000000"
673,108,10,1751400000000,"17,514.00000000"
673,109,skip,1751400000000,"17,514.00000000"
673,110,skip,1751400000000,"17,514.00000000"
673,111,1,1751400000000,"17,514.00000000"
673,112,skip,1751400000000,"17,514.00000000"
673,113,skip,1751400000000,"17,514.00000000"
673,114,4,1751400000000,"17,514.00000000"
673,115,4,1751400000000,"17,514.00000000"
673,116,8,1751400000000,"17,514.00000000"
673,117,7,1751400000000,"17,514.00000000"
673,118,7,1751400000000,"17,514.00000000"
677,1,skip,415730698296,"4,157.30698296"
677,2,skip,415730698296,"4,157.30698296"
677,3,skip,415730698296,"4,157.30698296"
677,4,skip,415730698296,"4,157.30698296"
677,5,skip,415730698296,"4,157.30698296"
677,6,9,415730698296,"4,157.30698296"
677,7,9,415730698296,"4,157.30698296"
677,8,skip,415730698296,"4,157.30698296"
677,9,skip,415730698296,"4,157.30698296"
677,10,skip,415730698296,"4,157.30698296"
677,11,8,415730698296,"4,157.30698296"
677,12,skip,415730698296,"4,157.30698296"
677,13,skip,415730698296,"4,157.30698296"
677,14,3,415730698296,"4,157.30698296"
677,15,9,415730698296,"4,157.30698296"
677,16,10,415730698296,"4,157.30698296"
677,17,skip,415730698296,"4,157.30698296"
677,18,skip,415730698296,"4,157.30698296"
677,19,skip,415730698296,"4,157.30698296"
677,20,skip,415730698296,"4,157.30698296"
677,21,skip,415730698296,"4,157.30698296"
677,22,skip,415730698296,"4,157.30698296"
677,23,skip,415730698296,"4,157.30698296"
677,24,10,415730698296,"4,157.30698296"
677,25,10,415730698296,"4,157.30698296"
677,26,skip,415730698296,"4,157.30698296"
677,27,8,415730698296,"4,157.30698296"
677,28,9,415730698296,"4,157.30698296"
677,29,skip,415730698296,"4,157.30698296"
677,30,skip,415730698296,"4,157.30698296"
677,31,skip,415730698296,"4,157.30698296"
677,32,skip,415730698296,"4,157.30698296"
677,33,9,415730698296,"4,157.30698296"
677,34,skip,415730698296,"4,157.30698296"
677,35,skip,415730698296,"4,157.30698296"
677,36,skip,415730698296,"4,157.30698296"
677,37,skip,415730698296,"4,157.30698296"
677,38,skip,415730698296,"4,157.30698296"
677,39,skip,415730698296,"4,157.30698296"
677,40,skip,415730698296,"4,157.30698296"
677,41,skip,415730698296,"4,157.30698296"
677,42,skip,415730698296,"4,157.30698296"
677,43,skip,415730698296,"4,157.30698296"
677,44,skip,415730698296,"4,157.30698296"
677,45,skip,415730698296,"4,157.30698296"
677,46,10,415730698296,"4,157.30698296"
677,47,skip,415730698296,"4,157.30698296"
677,48,skip,415730698296,"4,157.30698296"
677,49,skip,415730698296,"4,157.30698296"
677,50,skip,415730698296,"4,157.30698296"
677,51,skip,415730698296,"4,157.30698296"
677,52,9,415730698296,"4,157.30698296"
677,53,skip,415730698296,"4,157.30698296"
677,54,skip,415730698296,"4,157.30698296"
677,55,skip,415730698296,"4,157.30698296"
677,56,skip,415730698296,"4,157.30698296"
677,57,skip,415730698296,"4,157.30698296"
677,58,9,415730698296,"4,157.30698296"
677,59,skip,415730698296,"4,157.30698296"
677,60,skip,415730698296,"4,157.30698296"
677,61,skip,415730698296,"4,157.30698296"
677,62,skip,415730698296,"4,157.30698296"
677,63,skip,415730698296,"4,157.30698296"
677,64,skip,415730698296,"4,157.30698296"
677,65,10,415730698296,"4,157.30698296"
677,66,skip,415730698296,"4,157.30698296"
677,67,skip,415730698296,"4,157.30698296"
677,68,skip,415730698296,"4,157.30698296"
677,69,skip,415730698296,"4,157.30698296"
677,70,skip,415730698296,"4,157.30698296"
677,71,skip,415730698296,"4,157.30698296"
677,72,skip,415730698296,"4,157.30698296"
677,73,skip,415730698296,"4,157.30698296"
677,74,skip,415730698296,"4,157.30698296"
677,75,skip,415730698296,"4,157.30698296"
677,76,skip,415730698296,"4,157.30698296"
677,77,9,415730698296,"4,157.30698296"
677,78,skip,415730698296,"4,157.30698296"
677,79,9,415730698296,"4,157.30698296"
677,80,skip,415730698296,"4,157.30698296"
677,81,10,415730698296,"4,157.30698296"
677,82,skip,415730698296,"4,157.30698296"
677,83,skip,415730698296,"4,157.30698296"
677,84,skip,415730698296,"4,157.30698296"
677,85,skip,415730698296,"4,157.30698296"
677,86,skip,415730698296,"4,157.30698296"
677,87,skip,415730698296,"4,157.30698296"
677,88,skip,415730698296,"4,157.30698296"
677,89,skip,415730698296,"4,157.30698296"
677,90,10,415730698296,"4,157.30698296"
677,91,skip,415730698296,"4,157.30698296"
677,92,skip,415730698296,"4,157.30698296"
677,93,skip,415730698296,"4,157.30698296"
677,94,skip,415730698296,"4,157.30698296"
677,95,skip,415730698296,"4,157.30698296"
677,96,skip,415730698296,"4,157.30698296"
677,97,skip,415730698296,"4,157.30698296"
677,98,skip,415730698296,"4,157.30698296"
677,99,skip,415730698296,"4,157.30698296"
677,100,skip,415730698296,"4,157.30698296"
677,102,skip,415730698296,"4,157.30698296"
677,103,skip,415730698296,"4,157.30698296"
677,104,skip,415730698296,"4,157.30698296"
677,105,skip,415730698296,"4,157.30698296"
677,106,9,415730698296,"4,157.30698296"
677,107,skip,415730698296,"4,157.30698296"
677,108,skip,415730698296,"4,157.30698296"
677,109,10,415730698296,"4,157.30698296"
677,110,skip,415730698296,"4,157.30698296"
677,111,skip,415730698296,"4,157.30698296"
677,112,8,415730698296,"4,157.30698296"
677,113,skip,415730698296,"4,157.30698296"
677,114,skip,415730698296,"4,157.30698296"
677,115,skip,415730698296,"4,157.30698296"
677,116,10,415730698296,"4,157.30698296"
677,117,skip,415730698296,"4,157.30698296"
677,118,skip,415730698296,"4,157.30698296"
678,1,skip,3044000000000,"30,440.00000000"
678,2,skip,3044000000000,"30,440.00000000"
678,3,skip,3044000000000,"30,440.00000000"
678,4,8,3044000000000,"30,440.00000000"
678,5,skip,3044000000000,"30,440.00000000"
678,6,skip,3044000000000,"30,440.00000000"
678,7,skip,3044000000000,"30,440.00000000"
678,8,skip,3044000000000,"30,440.00000000"
678,9,10,3044000000000,"30,440.00000000"
678,10,7,3044000000000,"30,440.00000000"
678,11,7,3044000000000,"30,440.00000000"
678,12,skip,3044000000000,"30,440.00000000"
678,13,8,3044000000000,"30,440.00000000"
678,14,1,3044000000000,"30,440.00000000"
678,15,skip,3044000000000,"30,440.00000000"
678,16,skip,3044000000000,"30,440.00000000"
678,17,skip,3044000000000,"30,440.00000000"
678,18,1,3044000000000,"30,440.00000000"
678,19,skip,3044000000000,"30,440.00000000"
678,20,skip,3044000000000,"30,440.00000000"
678,21,7,3044000000000,"30,440.00000000"
678,22,skip,3044000000000,"30,440.00000000"
678,23,skip,3044000000000,"30,440.00000000"
678,24,skip,3044000000000,"30,440.00000000"
678,25,skip,3044000000000,"30,440.00000000"
678,26,skip,3044000000000,"30,440.00000000"
678,27,1,3044000000000,"30,440.00000000"
678,28,10,3044000000000,"30,440.00000000"
678,29,8,3044000000000,"30,440.00000000"
678,30,skip,3044000000000,"30,440.00000000"
678,31,skip,3044000000000,"30,440.00000000"
678,32,skip,3044000000000,"30,440.00000000"
678,33,skip,3044000000000,"30,440.00000000"
678,34,1,3044000000000,"30,440.00000000"
678,35,skip,3044000000000,"30,440.00000000"
678,36,8,3044000000000,"30,440.00000000"
678,37,skip,3044000000000,"30,440.00000000"
678,38,1,3044000000000,"30,440.00000000"
678,39,skip,3044000000000,"30,440.00000000"
678,40,8,3044000000000,"30,440.00000000"
678,41,skip,3044000000000,"30,440.00000000"
678,42,skip,3044000000000,"30,440.00000000"
678,43,skip,3044000000000,"30,440.00000000"
678,44,9,3044000000000,"30,440.00000000"
678,45,skip,3044000000000,"30,440.00000000"
678,46,1,3044000000000,"30,440.00000000"
678,47,9,3044000000000,"30,440.00000000"
678,48,1,3044000000000,"30,440.00000000"
678,49,1,3044000000000,"30,440.00000000"
678,50,7,3044000000000,"30,440.00000000"
678,51,1,3044000000000,"30,440.00000000"
678,52,9,3044000000000,"30,440.00000000"
678,53,skip,3044000000000,"30,440.00000000"
678,54,skip,3044000000000,"30,440.00000000"
678,55,4,3044000000000,"30,440.00000000"
678,56,3,3044000000000,"30,440.00000000"
678,57,skip,3044000000000,"30,440.00000000"
678,58,9,3044000000000,"30,440.00000000"
678,59,skip,3044000000000,"30,440.00000000"
678,60,skip,3044000000000,"30,440.00000000"
678,61,7,3044000000000,"30,440.00000000"
678,62,skip,3044000000000,"30,440.00000000"
678,63,skip,3044000000000,"30,440.00000000"
678,64,1,3044000000000,"30,440.00000000"
678,65,1,3044000000000,"30,440.00000000"
678,66,1,3044000000000,"30,440.00000000"
678,67,8,3044000000000,"30,440.00000000"
678,68,2,3044000000000,"30,440.00000000"
678,69,1,3044000000000,"30,440.00000000"
678,70,10,3044000000000,"30,440.00000000"
678,71,2,3044000000000,"30,440.00000000"
678,72,1,3044000000000,"30,440.00000000"
678,73,3,3044000000000,"30,440.00000000"
678,74,2,3044000000000,"30,440.00000000"
678,75,5,3044000000000,"30,440.00000000"
678,76,1,3044000000000,"30,440.00000000"
678,77,3,3044000000000,"30,440.00000000"
678,78,1,3044000000000,"30,440.00000000"
678,79,5,3044000000000,"30,440.00000000"
678,80,1,3044000000000,"30,440.00000000"
678,81,2,3044000000000,"30,440.00000000"
678,82,7,3044000000000,"30,440.00000000"
678,83,1,3044000000000,"30,440.00000000"
678,84,1,3044000000000,"30,440.00000000"
678,85,skip,3044000000000,"30,440.00000000"
678,86,skip,3044000000000,"30,440.00000000"
678,87,3,3044000000000,"30,440.00000000"
678,88,5,3044000000000,"30,440.00000000"
678,89,skip,3044000000000,"30,440.00000000"
678,90,1,3044000000000,"30,440.00000000"
678,91,1,3044000000000,"30,440.00000000"
678,92,4,3044000000000,"30,440.00000000"
678,93,1,3044000000000,"30,440.00000000"
678,94,7,3044000000000,"30,440.00000000"
678,95,3,3044000000000,"30,440.00000000"
678,96,6,3044000000000,"30,440.00000000"
678,97,skip,3044000000000,"30,440.00000000"
678,98,2,3044000000000,"30,440.00000000"
678,99,7,3044000000000,"30,440.00000000"
678,100,skip,3044000000000,"30,440.00000000"
678,102,6,3044000000000,"30,440.00000000"
678,103,2,3044000000000,"30,440.00000000"
678,104,skip,3044000000000,"30,440.00000000"
678,105,skip,3044000000000,"30,440.00000000"
678,106,10,3044000000000,"30,440.00000000"
678,107,4,3044000000000,"30,440.00000000"
678,108,2,3044000000000,"30,440.00000000"
678,109,skip,3044000000000,"30,440.00000000"
678,110,2,3044000000000,"30,440.00000000"
678,111,skip,3044000000000,"30,440.00000000"
678,112,2,3044000000000,"30,440.00000000"
678,113,skip,3044000000000,"30,440.00000000"
678,114,2,3044000000000,"30,440.00000000"
678,115,skip,3044000000000,"30,440.00000000"
678,116,9,3044000000000,"30,440.00000000"
678,117,1,3044000000000,"30,440.00000000"
678,118,7,3044000000000,"30,440.00000000"
679,1,4,800000000,8.00000000
679,2,4,800000000,8.00000000
679,3,3,800000000,8.00000000
679,4,3,800000000,8.00000000
679,5,3,800000000,8.00000000
679,6,6,800000000,8.00000000
679,7,5,800000000,8.00000000
679,8,7,800000000,8.00000000
679,9,7,800000000,8.00000000
679,10,5,800000000,8.00000000
679,11,4,800000000,8.00000000
679,12,3,800000000,8.00000000
679,13,6,800000000,8.00000000
679,14,5,800000000,8.00000000
679,15,9,800000000,8.00000000
679,16,10,800000000,8.00000000
679,17,9,800000000,8.00000000
679,18,9,800000000,8.00000000
679,19,10,800000000,8.00000000
679,20,6,800000000,8.00000000
679,21,8,800000000,8.00000000
679,22,5,800000000,8.00000000
679,23,6,800000000,8.00000000
679,24,6,800000000,8.00000000
679,25,7,800000000,8.00000000
679,26,10,800000000,8.00000000
679,27,10,800000000,8.00000000
679,28,4,800000000,8.00000000
679,29,8,800000000,8.00000000
679,30,10,800000000,8.00000000
679,31,4,800000000,8.00000000
679,32,4,800000000,8.00000000
679,33,10,800000000,8.00000000
679,34,5,800000000,8.00000000
679,35,6,800000000,8.00000000
679,36,7,800000000,8.00000000
679,37,4,800000000,8.00000000
679,38,3,800000000,8.00000000
679,39,6,800000000,8.00000000
679,40,8,800000000,8.00000000
679,41,10,800000000,8.00000000
679,42,skip,800000000,8.00000000
679,43,3,800000000,8.00000000
679,44,4,800000000,8.00000000
679,45,10,800000000,8.00000000
679,46,10,800000000,8.00000000
679,47,7,800000000,8.00000000
679,48,7,800000000,8.00000000
679,49,8,800000000,8.00000000
679,50,7,800000000,8.00000000
679,51,skip,800000000,8.00000000
679,52,8,800000000,8.00000000
679,53,2,800000000,8.00000000
679,54,2,800000000,8.00000000
679,55,9,800000000,8.00000000
679,56,7,800000000,8.00000000
679,57,7,800000000,8.00000000
679,58,8,800000000,8.00000000
679,59,10,800000000,8.00000000
679,60,7,800000000,8.00000000
679,61,9,800000000,8.00000000
679,62,9,800000000,8.00000000
679,63,9,800000000,8.00000000
679,64,10,800000000,8.00000000
679,65,8,800000000,8.00000000
679,66,3,800000000,8.00000000
679,67,6,800000000,8.00000000
679,68,3,800000000,8.00000000
679,69,10,800000000,8.00000000
679,70,5,800000000,8.00000000
679,71,7,800000000,8.00000000
679,72,7,800000000,8.00000000
679,73,4,800000000,8.00000000
679,74,10,800000000,8.00000000
679,75,6,800000000,8.00000000
679,76,2,800000000,8.00000000
679,77,5,800000000,8.00000000
679,78,5,800000000,8.00000000
679,79,7,800000000,8.00000000
679,80,9,800000000,8.00000000
679,81,10,800000000,8.00000000
679,82,6,800000000,8.00000000
679,83,1,800000000,8.00000000
679,84,4,800000000,8.00000000
679,85,7,800000000,8.00000000
679,86,3,800000000,8.00000000
679,87,4,800000000,8.00000000
679,88,6,800000000,8.00000000
679,89,10,800000000,8.00000000
679,90,5,800000000,8.00000000
679,91,6,800000000,8.00000000
679,92,5,800000000,8.00000000
679,93,7,800000000,8.00000000
679,94,3,800000000,8.00000000
679,95,5,800000000,8.00000000
679,96,5,800000000,8.00000000
679,97,6,800000000,8.00000000
679,98,4,800000000,8.00000000
679,99,5,800000000,8.00000000
679,100,5,800000000,8.00000000
679,102,5,800000000,8.00000000
679,103,5,800000000,8.00000000
679,104,7,800000000,8.00000000
679,105,7,800000000,8.00000000
679,106,2,800000000,8.00000000
679,107,10,800000000,8.00000000
679,108,5,800000000,8.00000000
679,109,5,800000000,8.00000000
679,110,6,800000000,8.00000000
679,111,2,800000000,8.00000000
679,112,8,800000000,8.00000000
679,113,2,800000000,8.00000000
679,114,4,800000000,8.00000000
679,115,3,800000000,8.00000000
679,116,6,800000000,8.00000000
679,117,3,800000000,8.00000000
679,118,2,800000000,8.00000000
680,64,skip,20400000000,204.00000000
680,65,skip,20400000000,204.00000000
680,66,skip,20400000000,204.00000000
680,67,skip,20400000000,204.00000000
680,68,skip,20400000000,204.00000000
680,69,skip,20400000000,204.00000000
680,70,skip,20400000000,204.00000000
680,71,skip,20400000000,204.00000000
680,72,skip,20400000000,204.00000000
680,73,skip,20400000000,204.00000000
680,74,skip,20400000000,204.00000000
680,75,skip,20400000000,204.00000000
680,76,skip,20400000000,204.00000000
680,77,skip,20400000000,204.00000000
680,78,skip,20400000000,204.00000000
680,79,skip,20400000000,204.00000000
680,80,skip,20400000000,204.00000000
680,81,skip,20400000000,204.00000000
680,82,skip,20400000000,204.00000000
680,83,skip,20400000000,204.00000000
680,84,skip,20400000000,204.00000000
680,85,skip,20400000000,204.00000000
680,86,skip,20400000000,204.00000000
680,87,skip,20400000000,204.00000000
680,88,skip,20400000000,204.00000000
680,89,skip,20400000000,204.00000000
680,90,skip,20400000000,204.00000000
680,91,skip,20400000000,204.00000000
680,92,10,20400000000,204.00000000
680,93,skip,20400000000,204.00000000
680,94,skip,20400000000,204.00000000
680,95,skip,20400000000,204.00000000
680,96,skip,20400000000,204.00000000
680,97,skip,20400000000,204.00000000
680,98,skip,20400000000,204.00000000
680,99,skip,20400000000,204.00000000
680,100,skip,20400000000,204.00000000
680,102,skip,20400000000,204.00000000
680,103,skip,20400000000,204.00000000
680,104,skip,20400000000,204.00000000
680,105,skip,20400000000,204.00000000
680,106,skip,20400000000,204.00000000
680,107,skip,20400000000,204.00000000
680,108,skip,20400000000,204.00000000
680,109,skip,20400000000,204.00000000
680,110,skip,20400000000,204.00000000
680,111,skip,20400000000,204.00000000
680,112,skip,20400000000,204.00000000
680,113,skip,20400000000,204.00000000
680,114,skip,20400000000,204.00000000
680,115,skip,20400000000,204.00000000
680,116,10,20400000000,204.00000000
680,117,skip,20400000000,204.00000000
680,118,10,20400000000,204.00000000
682,1,10,204000000000,"2,040.00000000"
682,2,10,204000000000,"2,040.00000000"
682,3,skip,204000000000,"2,040.00000000"
682,4,skip,204000000000,"2,040.00000000"
682,5,skip,204000000000,"2,040.00000000"
682,6,10,204000000000,"2,040.00000000"
682,7,10,204000000000,"2,040.00000000"
682,8,skip,204000000000,"2,040.00000000"
682,9,skip,204000000000,"2,040.00000000"
682,10,skip,204000000000,"2,040.00000000"
682,11,skip,204000000000,"2,040.00000000"
682,12,skip,204000000000,"2,040.00000000"
682,13,skip,204000000000,"2,040.00000000"
682,14,10,204000000000,"2,040.00000000"
682,15,10,204000000000,"2,040.00000000"
682,16,10,204000000000,"2,040.00000000"
682,17,skip,204000000000,"2,040.00000000"
682,18,skip,204000000000,"2,040.00000000"
682,19,skip,204000000000,"2,040.00000000"
682,20,skip,204000000000,"2,040.00000000"
682,21,skip,204000000000,"2,040.00000000"
682,22,skip,204000000000,"2,040.00000000"
682,23,10,204000000000,"2,040.00000000"
682,24,skip,204000000000,"2,040.00000000"
682,25,skip,204000000000,"2,040.00000000"
682,26,skip,204000000000,"2,040.00000000"
682,27,skip,204000000000,"2,040.00000000"
682,28,skip,204000000000,"2,040.00000000"
682,29,10,204000000000,"2,040.00000000"
682,30,skip,204000000000,"2,040.00000000"
682,31,skip,204000000000,"2,040.00000000"
682,32,skip,204000000000,"2,040.00000000"
682,33,10,204000000000,"2,040.00000000"
682,34,skip,204000000000,"2,040.00000000"
682,35,skip,204000000000,"2,040.00000000"
682,36,10,204000000000,"2,040.00000000"
682,37,skip,204000000000,"2,040.00000000"
682,38,10,204000000000,"2,040.00000000"
682,39,skip,204000000000,"2,040.00000000"
682,40,skip,204000000000,"2,040.00000000"
682,41,1,204000000000,"2,040.00000000"
682,42,skip,204000000000,"2,040.00000000"
682,43,skip,204000000000,"2,040.00000000"
682,44,skip,204000000000,"2,040.00000000"
682,45,10,204000000000,"2,040.00000000"
682,46,10,204000000000,"2,040.00000000"
682,47,skip,204000000000,"2,040.00000000"
682,48,skip,204000000000,"2,040.00000000"
682,49,skip,204000000000,"2,040.00000000"
682,50,skip,204000000000,"2,040.00000000"
682,51,1,204000000000,"2,040.00000000"
682,52,skip,204000000000,"2,040.00000000"
682,53,skip,204000000000,"2,040.00000000"
682,54,1,204000000000,"2,040.00000000"
682,55,10,204000000000,"2,040.00000000"
682,56,skip,204000000000,"2,040.00000000"
682,57,skip,204000000000,"2,040.00000000"
682,58,skip,204000000000,"2,040.00000000"
682,59,skip,204000000000,"2,040.00000000"
682,60,skip,204000000000,"2,040.00000000"
682,61,skip,204000000000,"2,040.00000000"
682,62,skip,204000000000,"2,040.00000000"
682,63,skip,204000000000,"2,040.00000000"
682,64,skip,204000000000,"2,040.00000000"
682,65,10,204000000000,"2,040.00000000"
682,66,skip,204000000000,"2,040.00000000"
682,67,skip,204000000000,"2,040.00000000"
682,68,skip,204000000000,"2,040.00000000"
682,69,skip,204000000000,"2,040.00000000"
682,70,skip,204000000000,"2,040.00000000"
682,71,10,204000000000,"2,040.00000000"
682,72,skip,204000000000,"2,040.00000000"
682,73,skip,204000000000,"2,040.00000000"
682,74,skip,204000000000,"2,040.00000000"
682,75,skip,204000000000,"2,040.00000000"
682,76,skip,204000000000,"2,040.00000000"
682,77,skip,204000000000,"2,040.00000000"
682,78,skip,204000000000,"2,040.00000000"
682,79,skip,204000000000,"2,040.00000000"
682,80,skip,204000000000,"2,040.00000000"
682,81,10,204000000000,"2,040.00000000"
682,82,skip,204000000000,"2,040.00000000"
682,83,skip,204000000000,"2,040.00000000"
682,84,skip,204000000000,"2,040.00000000"
682,85,skip,204000000000,"2,040.00000000"
682,86,skip,204000000000,"2,040.00000000"
682,87,10,204000000000,"2,040.00000000"
682,88,skip,204000000000,"2,040.00000000"
682,89,10,204000000000,"2,040.00000000"
682,90,10,204000000000,"2,040.00000000"
682,91,skip,204000000000,"2,040.00000000"
682,92,skip,204000000000,"2,040.00000000"
682,93,skip,204000000000,"2,040.00000000"
682,94,skip,204000000000,"2,040.00000000"
682,95,skip,204000000000,"2,040.00000000"
682,96,skip,204000000000,"2,040.00000000"
682,97,skip,204000000000,"2,040.00000000"
682,98,10,204000000000,"2,040.00000000"
682,99,skip,204000000000,"2,040.00000000"
682,100,skip,204000000000,"2,040.00000000"
682,102,skip,204000000000,"2,040.00000000"
682,103,skip,204000000000,"2,040.00000000"
682,104,10,204000000000,"2,040.00000000"
682,105,10,204000000000,"2,040.00000000"
682,106,skip,204000000000,"2,040.00000000"
682,107,10,204000000000,"2,040.00000000"
682,108,10,204000000000,"2,040.00000000"
682,109,10,204000000000,"2,040.00000000"
682,110,skip,204000000000,"2,040.00000000"
682,111,skip,204000000000,"2,040.00000000"
682,112,skip,204000000000,"2,040.00000000"
682,113,skip,204000000000,"2,040.00000000"
682,114,skip,204000000000,"2,040.00000000"
682,115,skip,204000000000,"2,040.00000000"
682,116,10,204000000000,"2,040.00000000"
682,117,skip,204000000000,"2,040.00000000"
682,118,skip,204000000000,"2,040.00000000"
683,1,8,0,0.00000000
683,2,2,0,0.00000000
683,3,1,0,0.00000000
683,4,5,0,0.00000000
683,5,2,0,0.00000000
683,6,6,0,0.00000000
683,7,1,0,0.00000000
683,8,2,0,0.00000000
683,9,10,0,0.00000000
683,10,4,0,0.00000000
683,11,8,0,0.00000000
683,12,2,0,0.00000000
683,13,10,0,0.00000000
683,14,1,0,0.00000000
683,15,9,0,0.00000000
683,16,6,0,0.00000000
683,17,7,0,0.00000000
683,18,1,0,0.00000000
683,19,2,0,0.00000000
683,20,10,0,0.00000000
683,21,2,0,0.00000000
683,22,3,0,0.00000000
683,23,5,0,0.00000000
683,24,7,0,0.00000000
683,25,6,0,0.00000000
683,26,9,0,0.00000000
683,27,4,0,0.00000000
683,28,3,0,0.00000000
683,29,7,0,0.00000000
683,30,1,0,0.00000000
683,31,2,0,0.00000000
683,32,7,0,0.00000000
683,33,2,0,0.00000000
683,34,2,0,0.00000000
683,35,7,0,0.00000000
683,36,7,0,0.00000000
683,37,1,0,0.00000000
683,38,2,0,0.00000000
683,39,6,0,0.00000000
683,40,7,0,0.00000000
683,41,2,0,0.00000000
683,42,1,0,0.00000000
683,43,5,0,0.00000000
683,44,8,0,0.00000000
683,45,2,0,0.00000000
683,46,9,0,0.00000000
683,47,2,0,0.00000000
683,48,2,0,0.00000000
683,49,6,0,0.00000000
683,50,8,0,0.00000000
683,51,7,0,0.00000000
683,52,9,0,0.00000000
683,53,9,0,0.00000000
683,54,9,0,0.00000000
683,55,9,0,0.00000000
683,56,9,0,0.00000000
683,57,10,0,0.00000000
683,58,8,0,0.00000000
683,59,6,0,0.00000000
683,60,3,0,0.00000000
683,61,5,0,0.00000000
683,62,7,0,0.00000000
683,63,8,0,0.00000000
683,64,9,0,0.00000000
683,65,9,0,0.00000000
683,66,3,0,0.00000000
683,67,3,0,0.00000000
683,68,2,0,0.00000000
683,69,5,0,0.00000000
683,70,5,0,0.00000000
683,71,3,0,0.00000000
683,72,1,0,0.00000000
683,73,2,0,0.00000000
683,74,3,0,0.00000000
683,75,4,0,0.00000000
683,76,2,0,0.00000000
683,77,6,0,0.00000000
683,78,5,0,0.00000000
683,79,9,0,0.00000000
683,80,2,0,0.00000000
683,81,8,0,0.00000000
683,82,7,0,0.00000000
683,83,2,0,0.00000000
683,84,3,0,0.00000000
683,85,3,0,0.00000000
683,86,8,0,0.00000000
683,87,8,0,0.00000000
683,88,8,0,0.00000000
683,89,9,0,0.00000000
683,90,8,0,0.00000000
683,91,5,0,0.00000000
683,92,4,0,0.00000000
683,93,3,0,0.00000000
683,94,4,0,0.00000000
683,95,5,0,0.00000000
683,96,6,0,0.00000000
683,97,5,0,0.00000000
683,98,7,0,0.00000000
683,99,4,0,0.00000000
683,100,2,0,0.00000000
683,102,8,0,0.00000000
683,103,7,0,0.00000000
683,104,skip,0,0.00000000
683,105,7,0,0.00000000
683,106,10,0,0.00000000
683,107,7,0,0.00000000
683,108,7,0,0.00000000
683,109,10,0,0.00000000
683,110,9,0,0.00000000
683,111,5,0,0.00000000
683,112,10,0,0.00000000
683,113,4,0,0.00000000
683,114,4,0,0.00000000
683,115,6,0,0.00000000
683,116,10,0,0.00000000
683,117,9,0,0.00000000
683,118,9,0,0.00000000
684,24,skip,1006792240275,"10,067.92240275"
684,25,skip,1006792240275,"10,067.92240275"
684,26,skip,1006792240275,"10,067.92240275"
684,27,9,1006792240275,"10,067.92240275"
684,28,3,1006792240275,"10,067.92240275"
684,29,7,1006792240275,"10,067.92240275"
684,30,9,1006792240275,"10,067.92240275"
684,31,5,1006792240275,"10,067.92240275"
684,32,5,1006792240275,"10,067.92240275"
684,33,4,1006792240275,"10,067.92240275"
684,34,1,1006792240275,"10,067.92240275"
684,35,8,1006792240275,"10,067.92240275"
684,36,2,1006792240275,"10,067.92240275"
684,37,1,1006792240275,"10,067.92240275"
684,38,10,1006792240275,"10,067.92240275"
684,39,3,1006792240275,"10,067.92240275"
684,40,7,1006792240275,"10,067.92240275"
684,41,9,1006792240275,"10,067.92240275"
684,42,7,1006792240275,"10,067.92240275"
684,43,5,1006792240275,"10,067.92240275"
684,44,4,1006792240275,"10,067.92240275"
684,45,6,1006792240275,"10,067.92240275"
684,46,3,1006792240275,"10,067.92240275"
684,47,2,1006792240275,"10,067.92240275"
684,48,5,1006792240275,"10,067.92240275"
684,49,1,1006792240275,"10,067.92240275"
685,24,skip,0,0.00000000
685,25,7,0,0.00000000
685,26,skip,0,0.00000000
685,27,skip,0,0.00000000
685,28,7,0,0.00000000
685,29,skip,0,0.00000000
685,30,skip,0,0.00000000
685,31,skip,0,0.00000000
685,32,8,0,0.00000000
685,33,skip,0,0.00000000
685,34,6,0,0.00000000
685,35,skip,0,0.00000000
685,36,skip,0,0.00000000
685,37,8,0,0.00000000
685,38,skip,0,0.00000000
685,39,skip,0,0.00000000
685,40,skip,0,0.00000000
685,41,skip,0,0.00000000
685,42,skip,0,0.00000000
685,43,skip,0,0.00000000
685,44,skip,0,0.00000000
685,45,skip,0,0.00000000
685,46,skip,0,0.00000000
685,47,8,0,0.00000000
685,48,skip,0,0.00000000
685,49,skip,0,0.00000000
685,50,7,0,0.00000000
685,51,skip,0,0.00000000
685,52,7,0,0.00000000
685,53,skip,0,0.00000000
685,54,9,0,0.00000000
685,55,7,0,0.00000000
685,56,7,0,0.00000000
685,57,6,0,0.00000000
685,58,skip,0,0.00000000
685,59,skip,0,0.00000000
685,60,skip,0,0.00000000
685,61,skip,0,0.00000000
685,62,8,0,0.00000000
685,63,skip,0,0.00000000
685,64,7,0,0.00000000
685,65,skip,0,0.00000000
685,66,skip,0,0.00000000
685,67,skip,0,0.00000000
685,68,skip,0,0.00000000
685,69,skip,0,0.00000000
685,70,7,0,0.00000000
685,71,skip,0,0.00000000
685,72,skip,0,0.00000000
685,73,6,0,0.00000000
685,74,skip,0,0.00000000
685,75,skip,0,0.00000000
685,76,skip,0,0.00000000
685,77,skip,0,0.00000000
